generation,timestep,reward
2480,7440,21.5238
2482,7446,21.5837
2484,7452,21.9916
2486,7458,20.948
2488,7464,21.3787
2490,7470,20.8352
2492,7476,21.7834
2494,7482,21.8451
2496,7488,21.711
2498,7494,-5.494
2500,7500,21.4139
2502,7506,21.9236
2504,7512,21.4488
2506,7518,21.5844
2508,7524,21.2175
2510,7530,20.5859
2512,7536,21.0399
2514,7542,21.1164
2516,7548,21.1081
2518,7554,21.5958
2520,7560,20.937
2522,7566,22.2138
2524,7572,22.0375
2526,7578,20.6537
2528,7584,20.8041
2530,7590,21.3537
2532,7596,21.534
2534,7602,21.8351
2536,7608,21.7375
2538,7614,21.1252
2540,7620,20.9642
2542,7626,21.2289
2544,7632,21.267
2546,7638,21.4516
2548,7644,21.4952
2550,7650,21.7814
2552,7656,21.2366
2554,7662,20.8758
2556,7668,7.9734
2558,7674,21.1756
2560,7680,21.0863
2562,7686,20.9078
2564,7692,20.8407
2566,7698,22.7071
2568,7704,20.8758
2570,7710,22.4943
2572,7716,21.1897
2574,7722,20.4379
2576,7728,21.0132
2578,7734,22.8705
2580,7740,21.8663
2582,7746,21.3989
2584,7752,21.8119
2586,7758,21.38
2588,7764,21.3258
2590,7770,21.0738
2592,7776,21.1106
2594,7782,-5.1399
2596,7788,-4.5063
2598,7794,22.0952
2600,7800,20.7927
2602,7806,21.1307
2604,7812,21.6081
2606,7818,21.2321
2608,7824,20.6688
2610,7830,21.086
2612,7836,21.4312
2614,7842,22.0342
2616,7848,21.3934
2618,7854,22.0578
2620,7860,22.6991
2622,7866,21.6135
2624,7872,21.6524
2626,7878,21.6037
2628,7884,21.6833
2630,7890,21.4472
2632,7896,22.87
2634,7902,21.7611
2636,7908,21.4986
2638,7914,21.4412
2640,7920,20.774
2642,7926,21.1276
2644,7932,22.598
2646,7938,22.1174
2648,7944,21.739
2650,7950,20.7325
2652,7956,21.58
2654,7962,21.8928
2656,7968,21.4223
